building_size,num_floors,num_occupants,insulation_quality,window_type,hvac_efficiency,lighting_efficiency,appliance_efficiency,water_heating_efficiency,renewable_energy,energy_kwh,outdoor_temp,humidity,season,possibility_of_rain
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.098565799999999,24.93,51.17,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.6771084,14.14,15.53,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.392297,32.45,78.49,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.8302236,18.06,45.44,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.381750799999999,32.18,38.86,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.5118846,9.91,58.17,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.902094,19.9,29.24,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.5965808,37.68,89.31,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.7942244,42.74,44.23,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.6505476,13.46,25.91,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.3462062,31.27,19.07,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.714606,15.1,51.51,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.1622336,26.56,27.54,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.3345522,5.37,86.99,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.5114939999999994,9.9,31.85,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.8935008,19.68,61.45,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.6083628,12.38,49.49,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.4407954,8.09,89.62,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.7825064,42.44,64.31,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.3497216,31.36,56.02,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.8977974,19.79,89.77,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.7802268,16.78,66.72,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.693059,40.15,77.27,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.0098996,22.66,58.23,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.6275022,12.87,34.57,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.532131799999999,36.03,76.74,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.5517258,10.93,72.49,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.1470002,26.17,72.54,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.5372736,10.56,57.99,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.2333228,28.38,64.92,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.7703978000000005,42.13,72.6,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.7911636,17.06,31.28,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.6840752,39.92,56.38,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.859128,18.8,49.96,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.300115399999999,30.09,13.96,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.5868798,11.83,26.72,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.6782162,39.77,18.94,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.329801,30.85,71.09,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.392297,32.45,24.27,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.9681054,21.59,54.69,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.3993278,32.63,53.64,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.3962669999999995,6.95,24.41,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.3993918000000005,7.03,66.91,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.507914599999999,35.41,73.93,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.057552799999999,23.88,40.06,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.5982072,12.12,76.4,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.8497536,18.56,17.33,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.634078399999999,38.64,10.63,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.6884358,14.43,85.75,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.395031199999999,32.52,28.6,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.548601,10.85,57.48,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.792271400000001,42.69,76.18,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.4379972,33.62,59.11,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.4368894,7.99,73.45,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.4251713999999995,7.69,44.25,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.5825832,11.72,18.73,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.525101,35.85,76.68,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.8438306,44.01,68.77,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.993885,22.25,34.61,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.7817252,42.42,66.67,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.907952999999999,20.05,41.02,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.5903312,37.52,74.64,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.079426399999999,24.44,65.9,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.8145996,17.66,79.28,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.002868799999999,22.48,24.17,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.3481592,31.32,32.67,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.556413,11.05,77.06,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.5575848,11.08,39.95,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.8711726,44.71,86.88,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.421201399999999,33.19,46.62,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.1122368,25.28,13.33,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.697029,14.65,22.69,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.9837294,21.99,70.37,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.3465968,31.28,52.96,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.5786132,37.22,83.2,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.964980600000001,21.51,37.28,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.6310176,12.96,10.99,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.314177,30.45,40.92,Summer,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.4364348,33.58,45.46,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.8188322,43.37,62.96,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.8778768,19.28,16.47,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.4751042,34.57,44.33,Summer,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.1583276,26.46,12.49,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.2036372,27.62,85.83,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.5247744,10.24,60.87,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.213402199999999,27.87,30.43,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.5091504,9.84,50.38,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.293084599999999,29.91,18.47,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.2141834,27.89,35.96,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.3841584,6.64,74.53,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.4400142,8.07,83.04,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.589614,11.9,20.62,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.4173594,7.49,10.99,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.4493246,33.91,32.36,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.458698999999999,34.15,15.89,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.4294679999999995,7.8,11.17,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.640392,13.2,45.37,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.7344626,41.21,19.35,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.027085999999999,23.1,53.52,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.870000799999999,44.68,48.7,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.632515999999999,38.6,34.19,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.2665238,29.23,29.1,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.357533599999999,31.56,84.47,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.5665686,11.31,79.98,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.6685152,13.92,46.64,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.8626434,18.89,19.16,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.8977974,19.79,62.34,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.698982,14.7,87.99,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.9462318,21.03,78.41,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.6711854,39.59,33.41,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.4504964,33.94,49.05,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.9860729999999993,22.05,71.59,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.853268999999999,18.65,88.78,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.018492799999999,22.88,12.6,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.2169176,27.96,58.53,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.4005636,7.06,70.55,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.948966,21.1,80.28,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.4107192,7.32,16.51,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.7267145999999993,15.41,71.79,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.9415446,20.91,49.32,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.605238,12.3,18.62,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.7149326,40.71,18.39,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.6524366,39.11,45.7,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.800538,17.3,19.76,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.3231608,30.68,39.03,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.5470386,10.81,70.39,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.2294168,28.28,68.93,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.3818147999999995,6.58,22.77,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.747807,15.95,75.55,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.5961902,37.67,27.38,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.6200807999999993,12.68,74.41,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.8696102,44.67,74.13,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.2833196,29.66,51.29,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.459870799999999,34.18,70.03,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.5435232,10.72,64.16,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.6927324,14.54,16.87,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.712589,40.65,20.89,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.1321574,25.79,80.75,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.724307,40.95,32.67,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.546583999999999,36.4,82.04,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.9142026,20.21,43.81,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.261445999999999,29.1,80.77,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.5969714,37.69,43.49,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.570084,11.4,80.64,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.004431199999999,22.52,34.4,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.026304799999999,23.08,19.87,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.9048282,19.97,89.53,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.641499799999999,38.83,10.32,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.723916399999999,40.94,46.25,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.781008,16.8,60.15,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.589614,11.9,27.97,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.3626114,31.69,56.33,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.0497408,23.68,33.89,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.7786644,16.74,13.43,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.4654032,8.72,62.28,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.454792999999999,34.05,75.37,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.6469682,38.97,16.22,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.8634246,18.91,59.38,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.9931038,22.23,47.3,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.322053,5.05,65.02,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.759461,41.85,11.76,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.627111599999999,12.86,41.22,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.5391626,36.21,69.44,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.45681,8.5,35.67,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.86694,19.0,29.36,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.796958599999999,42.81,17.19,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.3676892,31.82,82.37,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.4278416,33.36,87.23,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.9419352,20.92,45.36,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.635704799999999,13.08,20.76,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.447371599999999,33.86,21.32,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.7064034,14.89,74.3,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.815707399999999,43.29,66.0,Autumn,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.880937599999999,44.96,35.45,Autumn,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.5215856,35.76,80.34,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.632906599999999,38.61,85.01,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.019273999999999,22.9,81.77,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.177466999999999,26.95,40.13,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.232150999999999,28.35,80.52,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.6532818,13.53,46.43,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.188013199999999,27.22,35.55,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.181373,27.05,40.57,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.464557999999999,34.3,61.45,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.5735354,37.09,29.78,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.7610234,41.89,84.97,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.4013448,7.08,37.07,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.5341488,10.48,62.46,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.546583999999999,36.4,50.66,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.1887944,27.24,76.94,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.239181799999999,28.53,11.42,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.5693028,11.38,85.91,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.1020812,25.02,64.46,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.7606328,41.88,85.85,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.6712493999999993,13.99,52.44,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.8091312,17.52,73.35,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.0048218,22.53,86.03,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.6759366,14.11,36.47,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.3626114,31.69,15.2,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.327457399999999,30.79,68.8,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.0763016,24.36,17.2,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.2024654,27.59,16.73,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.1790294,26.99,21.41,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.7056222,14.87,82.85,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.6727478,39.63,18.72,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.1106744,25.24,58.93,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.4122816,7.36,23.6,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.767337,16.45,67.77,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.6829674,14.29,42.99,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.4888392,9.32,77.67,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.929436,20.6,42.76,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.9571685999999993,21.31,81.23,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.4067492,32.82,89.64,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.751649,41.65,72.49,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.3372864,5.44,83.02,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.4923546,9.41,41.48,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.7552284,16.14,18.33,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.0805982,24.47,29.76,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.048959599999999,23.66,48.14,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.014977399999999,22.79,73.38,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.3962669999999995,6.95,35.55,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.8735162,44.77,65.55,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.216526999999999,27.95,89.18,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.835627999999999,43.8,11.17,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.265742599999999,29.21,19.82,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.814144999999999,43.25,33.57,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.6356408,38.68,76.02,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.9599028,21.38,60.3,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.2841008,29.68,84.16,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.5614908,11.18,58.93,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.4419672,8.12,85.51,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.988025999999999,22.1,61.48,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.0223988,22.98,38.28,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.730620599999999,15.51,30.58,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.398155999999999,32.6,82.27,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.8422682,43.97,17.81,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.62861,38.5,20.11,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.875859799999999,44.83,48.69,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.300506,30.1,61.27,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.7688994,16.49,41.5,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.6185184,12.64,72.0,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.630627,12.95,65.9,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.152078,26.3,56.21,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.445028,33.8,58.7,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.009509,22.65,67.63,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.1001282,24.97,77.98,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.422763799999999,33.23,51.58,Winter,False
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,3.4876674,9.29,38.71,Winter,True
451,2,4,0.73,single-pane,0.6,0.92,0.7,0.66,0.94,4.0716144,24.24,71.99,Winter,False
